#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:MAFFT-SerralysinFilogenia" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:MAFFT-SerralysinFilogenia" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:MAFFT-SerralysinFilogenia" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:MAFFT-SerralysinFilogenia" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MAFFT-SerralysinFilogenia" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:MAFFT-SerralysinFilogenia" name="distribution" x="@BDBirthRate.t:MAFFT-SerralysinFilogenia">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:MAFFT-SerralysinFilogenia" name="distribution" x="@BDDeathRate.t:MAFFT-SerralysinFilogenia">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:MAFFT-SerralysinFilogenia" name="distribution">
#            <parameter id="gammaShape.s:MAFFT-SerralysinFilogenia" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:MAFFT-SerralysinFilogenia" name="distribution">
#            <parameter id="proportionInvariant.s:MAFFT-SerralysinFilogenia" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@MAFFT-SerralysinFilogenia" id="treeLikelihood.MAFFT-SerralysinFilogenia" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:MAFFT-SerralysinFilogenia">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:MAFFT-SerralysinFilogenia" proportionInvariant="@proportionInvariant.s:MAFFT-SerralysinFilogenia" shape="@gammaShape.s:MAFFT-SerralysinFilogenia" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:MAFFT-SerralysinFilogenia" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <substModel id="WAG.s:MAFFT-SerralysinFilogenia" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:MAFFT-SerralysinFilogenia" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:MAFFT-SerralysinFilogenia" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	proportionInvariant	gammaShape	BirthDeath	BDBirthRate	BDDeathRate
5183000	-12897.931330908708	-12885.649474539463	-12.281856369244876	-12885.649474539463	2.030850982052894	0.0	1.170639181547821	-4.2034619087149165	1.7714271966081445	0.4942570676488674
5184000	-12902.642564839694	-12889.744597995585	-12.897966844109765	-12889.744597995585	1.768295461963932	0.0	1.170639181547821	-4.819572383579808	1.9959784000004945	0.2868686907695004
5185000	-12905.984745444037	-12891.3947284845	-14.59001695953745	-12891.3947284845	1.898934525711762	0.0	1.3069414768156529	-6.37532020373966	1.453757173465498	0.598097475091585
5186000	-12892.41821306135	-12881.783990172358	-10.634222888991953	-12881.783990172358	1.5792238129686365	0.0	1.2047923793996835	-2.521675230610132	2.1415686393188995	0.10237425932026126
5187000	-12897.7556613864	-12885.960081625948	-11.795579760452114	-12885.960081625948	1.7766872408871015	0.0	1.2047923793996835	-3.6830321020702925	2.465791776538843	0.20516919016289015
5188000	-12897.573143740588	-12885.810301975635	-11.762841764954647	-12885.810301975635	1.7800383941311833	0.0	1.2047923793996835	-3.6502941065728267	1.541160039582571	0.25239304376247024
5189000	-12911.93338302197	-12900.648039742702	-11.285343279267764	-12900.648039742702	1.8747806675440455	0.0	1.2047923793996835	-3.1727956208859416	0.8202076708732271	0.7992509927410462
5190000	-12898.146460491238	-12884.84368166284	-13.302778828398413	-12884.84368166284	1.8490443599168234	0.0	1.2047923793996835	-5.190231170016592	1.0238353141477219	0.46421521440226254
5191000	-12897.980740477002	-12884.594864837865	-13.385875639136376	-12884.594864837865	2.1777001832562983	0.0	1.2047923793996835	-5.273327980754555	1.0264010867146105	0.7249371941514368
5192000	-12896.55143234079	-12884.359818425743	-12.191613915047814	-12884.359818425743	1.7272133258496238	0.0	1.2047923793996835	-4.0790662566659925	2.283567773285784	0.23672443555079425
5193000	-12901.065909420426	-12888.633624536555	-12.432284883870324	-12888.633624536555	1.7443500315536815	0.0	1.2047923793996835	-4.319737225488504	1.6565727778076178	0.5894362651661426
5194000	-12899.33071488352	-12887.145871063462	-12.184843820056912	-12887.145871063462	1.7048442623643592	0.0	1.2047923793996835	-4.072296161675092	2.2070861088870193	0.3502114663514499
5195000	-12900.25732257183	-12885.220200333679	-15.037122238150168	-12885.220200333679	1.9813005886651445	0.0	1.2047923793996835	-6.924574579768349	2.7403426540447415	0.3658029231398553
5196000	-12902.590762361651	-12888.963467703707	-13.627294657944873	-12888.963467703707	1.8074472472891354	0.0	1.2047923793996835	-5.5147469995630525	2.201848724982662	0.23940416829501063
5197000	-12901.44207559473	-12886.883531210395	-14.558544384336312	-12886.883531210395	1.8981173256994863	0.0	1.2047923793996835	-6.445996725954492	2.7600826424212284	0.20974863013343625
5198000	-12896.871742372674	-12884.199173249548	-12.672569123125882	-12884.199173249548	1.7770734614479806	0.0	1.1096536620914148	-4.655160182052332	2.520862466468463	0.34765981151669423
5199000	-12896.977193549475	-12886.547515359394	-10.429678190081422	-12886.547515359394	1.4800972948670021	0.0	1.236852238387098	-2.285070672712188	0.7919583236819179	0.7438018250088697
5200000	-12901.10086469253	-12889.373079513467	-11.727785179062824	-12889.373079513467	1.678036690589004	0.0	1.236852238387098	-3.583177661693589	2.2663572816318975	0.20267858450950865
5201000	-12902.278761065567	-12889.638911326718	-12.639849738848865	-12889.638911326718	2.0402909331887535	0.0	1.0729583788936543	-4.659136080973073	1.4048679437944167	0.4551039295188253
5202000	-12894.8903738478	-12883.55926946679	-11.33110438100948	-12883.55926946679	1.7293075281051933	0.0	1.0729583788936543	-3.350390723133688	1.3737378625189107	0.5858619091542867
5203000	-12901.344059049561	-12888.524406855115	-12.819652194447022	-12888.524406855115	1.8267916583792039	0.0	1.0729583788936543	-4.83893853657123	2.0082514830666507	0.3091091151859603
5204000	-12904.157289629818	-12892.485704669682	-11.671584960136279	-12892.485704669682	1.7061334062324338	0.0	1.1069799611582036	-3.6568497199959387	1.3679519969125735	0.6758426850324672
5205000	-12897.915281592506	-12888.235345716317	-9.679935876189708	-12888.235345716317	1.5567007187582937	0.0	1.2707483155275	-1.5014322816800707	1.1829489408692666	0.7424195109562379
5206000	-12892.310848206964	-12881.389963204407	-10.920885002557734	-12881.389963204407	1.6141227896982573	0.0	1.2707483155275	-2.7423814080480975	1.9967431760967143	0.21169336941000133
5207000	-12899.248466145253	-12887.286500226779	-11.961965918473156	-12887.286500226779	1.7645394259273535	0.0	1.2707483155275	-3.7834623239635197	2.032512752782308	0.0805855716908945
5208000	-12896.122331351788	-12884.688025307416	-11.43430604437201	-12884.688025307416	1.7172511890224222	0.0	1.2707483155275	-3.2558024498623714	1.9562218926541495	0.25608801077076826
5209000	-12902.284598372631	-12889.076613516218	-13.207984856413187	-12889.076613516218	2.1897303454936856	0.0	1.2707483155275	-5.02948126190355	0.925027957337056	0.6799338020532463
5210000	-12898.430399418618	-12886.017499691186	-12.41289972743184	-12886.017499691186	1.731996299731693	0.0	1.2707483155275	-4.234396132922203	0.6332583856106638	0.8066667304051004
5211000	-12898.550975261236	-12887.133458596032	-11.417516665204682	-12887.133458596032	1.8276238330122505	0.0	1.2707483155275	-3.239013070695045	0.6555866143348392	0.8024265154490019
5212000	-12895.952071283693	-12883.278719512606	-12.67335177108742	-12883.278719512606	1.901063983632524	0.0	1.2707483155275	-4.494848176577782	2.148884479433763	0.20266596782012666
5213000	-12905.924044593967	-12894.081503650523	-11.842540943443153	-12894.081503650523	1.6216278554308319	0.0	1.2707483155275	-3.6640373489335154	1.6158361869951456	0.16950952989276943
5214000	-12908.593155580818	-12898.585602233628	-10.007553347190408	-12898.585602233628	1.7011130222290654	0.0	1.2707483155275	-1.8290497526807705	1.8413649536970274	0.5300938746655335
5215000	-12902.409595605739	-12889.604371815623	-12.805223790115601	-12889.604371815623	1.654303774929765	0.0	1.2707483155275	-4.626720195605964	1.7092393084788138	0.7136675814097243
5216000	-12896.398923747804	-12883.41800015443	-12.980923593373609	-12883.41800015443	1.9409744169665837	0.0	1.2707483155275	-4.802419998863972	1.896604688870261	0.14491184713054533
5217000	-12901.55105802178	-12888.634857908572	-12.916200113208362	-12888.634857908572	2.038452232578077	0.0	1.0243401272587853	-4.984104706967439	0.8523177104106774	0.6089104142966104
5218000	-12898.897801702682	-12886.852021040635	-12.04578066204716	-12886.852021040635	1.7603518443698771	0.0	1.0243401272587853	-4.113685255806238	0.7821341992168923	0.7386381845074105
5219000	-12906.804476185045	-12892.60602378143	-14.198452403614533	-12892.60602378143	1.547735446199724	0.0	1.108826947290121	-6.181870177342276	1.1682145224471467	0.0801017251717596
5220000	-12902.406903282885	-12888.836647024174	-13.570256258710577	-12888.836647024174	2.0549758582240534	0.0	1.108826947290121	-5.55367403243832	1.6825132969878005	0.4649185937625738
5221000	-12903.383635111433	-12889.21646211667	-14.1671729947628	-12889.21646211667	1.8229295013436122	0.0	1.232025349100818	-6.0273923666798455	1.9270642412066843	0.7087257426919494
5222000	-12900.143508426183	-12886.632979463242	-13.510528962940572	-12886.632979463242	2.14446797032786	0.0	1.1500597067601703	-5.452713977198265	1.374006611676355	0.5080103684169697
5223000	-12906.009868561874	-12892.495921442473	-13.513947119400784	-12892.495921442473	1.9318335539524343	0.0	1.1500597067601703	-5.4561321336584765	2.247180181442315	0.2672474183189524
5224000	-12901.825684153224	-12890.198685153635	-11.62699899958853	-12890.198685153635	1.8846876576661145	0.0	1.1500597067601703	-3.569184013846222	1.7210617233553118	0.5814640757593564
5225000	-12904.805304755315	-12892.687105157915	-12.118199597400789	-12892.687105157915	1.8773362862230853	0.0	1.1500597067601703	-4.06038461165848	1.7758103188812648	0.4282400131941925
5226000	-12899.633158141989	-12888.81023422337	-10.822923918618946	-12888.81023422337	1.5237952146648337	0.0	1.1500597067601703	-2.7651089328766374	1.3077157260085654	0.44564168589288816
5227000	-12899.847294210702	-12888.362754273205	-11.48453993749692	-12888.362754273205	1.569901446069149	0.0	1.1500597067601703	-3.4267249517546126	0.6849156223886564	0.7548692699758108
5228000	-12892.104587035414	-12880.967020897124	-11.137566138289348	-12880.967020897124	1.7826289955539596	0.0	1.1500597067601703	-3.0797511525470407	1.098402679625917	0.7548692699758108
5229000	-12899.053775992463	-12886.204911032852	-12.848864959610372	-12886.204911032852	1.9424085364592012	0.0	1.1500597067601703	-4.7910499738680645	1.01155393165988	0.8547593328621532
5230000	-12899.243613891056	-12887.492645694138	-11.750968196918393	-12887.492645694138	1.8109605691164565	0.0	1.1500597067601703	-3.693153211176085	1.106683582105849	0.5519275362357146
5231000	-12905.921142313522	-12892.59429091931	-13.326851394210482	-12892.59429091931	1.532182431330663	0.0	1.1500597067601703	-5.269036408468174	3.77852387421186	0.02077376842606067
5232000	-12895.633715979362	-12883.396959714766	-12.236756264595602	-12883.396959714766	1.760184382325794	0.0	1.1500597067601703	-4.178941278853293	1.8768625636148986	0.12370413829744441
5233000	-12900.610535105756	-12886.913146558587	-13.697388547168185	-12886.913146558587	1.833155145244147	0.0	1.1500597067601703	-5.639573561425876	2.6818335302836562	0.19364837394722048
5234000	-12897.230513752113	-12884.02019415249	-13.210319599621688	-12884.02019415249	1.9932202372140226	0.0	1.1500597067601703	-5.152504613879379	2.0967265026747826	0.32807671590747683
5235000	-12903.04794414233	-12891.586695085049	-11.461249057282567	-12891.586695085049	1.8299453830541095	0.0	1.23295789793517	-3.3205358803652603	1.4954186572280166	0.6689574215656513
5236000	-12900.768476829142	-12888.0974558621	-12.67102096704136	-12888.0974558621	1.7814033288042561	0.0	1.23295789793517	-4.530307790124053	0.999105177404358	0.5944678807152617
5237000	-12898.589146242532	-12885.798413835586	-12.790732406945843	-12885.798413835586	1.7889908166913082	0.0	1.23295789793517	-4.650019230028535	1.4334006615319863	0.5858021921632534
5238000	-12897.07180199292	-12883.745184394911	-13.326617598009696	-12883.745184394911	1.7227931591409194	0.0	1.23295789793517	-5.185904421092388	2.438282941063221	0.3233930027225356
5239000	-12898.367203281965	-12885.76533066411	-12.601872617855536	-12885.76533066411	1.722141596600532	0.0	1.23295789793517	-4.461159440938229	1.126116064013366	0.4272956528646075
5240000	-12899.753826788445	-12887.785560690101	-11.968266098343511	-12887.785560690101	1.7199982152479891	0.0	1.23295789793517	-3.827552921426203	1.7987043497546225	0.2738186975113832
5241000	-12896.76900016242	-12883.35988155774	-13.409118604679835	-12883.35988155774	1.973664742365712	0.0	1.23295789793517	-5.268405427762527	2.7411487685070965	0.17736149841244198
5242000	-12896.22955574498	-12884.800655214245	-11.428900530734348	-12884.800655214245	1.6388982614806205	0.0	1.23295789793517	-3.2881873538170403	1.7092672226607122	0.1654431245130284
5243000	-12895.693244984768	-12882.5905987393	-13.102646245468884	-12882.5905987393	1.9514491055299474	0.0	1.2608209256631697	-4.934070040823578	2.360888459463924	0.029926080314840363
5244000	-12901.903428331972	-12889.122004566172	-12.781423765800895	-12889.122004566172	1.9483340961067164	0.0	1.0142464533735565	-4.859422033445201	1.5610694080069787	0.32039664522808375
5245000	-12897.45538346106	-12884.437714416654	-13.017669044405466	-12884.437714416654	2.1018778190896397	0.0	1.0142464533735565	-5.095667312049772	0.9013491367447124	0.7709564173759855
5246000	-12900.955801027336	-12889.838635573653	-11.117165453683635	-12889.838635573653	1.5045401215411744	0.0	1.1900578724958115	-3.019352302205686	1.0958233612992017	0.7410710741135026
5247000	-12906.51688306394	-12894.640920983136	-11.875962080803678	-12894.640920983136	1.5771596060093844	0.0	1.1900578724958115	-3.778148929325729	1.358134851769577	0.8318061226206649
5248000	-12895.076383611233	-12882.164609143138	-12.911774468095377	-12882.164609143138	1.9539315130586816	0.0	1.1900578724958115	-4.813961316617428	0.7320630155692517	0.8448102744377857
5249000	-12900.159260145325	-12887.492586785305	-12.666673360019512	-12887.492586785305	1.9279686305469423	0.0	1.0561476996705967	-4.70277038136678	2.07446220235011	0.11423373020280672
5250000	-12897.204472340552	-12886.773873279875	-10.430599060677121	-12886.773873279875	1.565703989317153	0.0	1.0381398417227907	-2.484703939972194	1.9824009465106425	0.5073134563374954
5251000	-12899.116463241175	-12886.709135469637	-12.40732777153764	-12886.709135469637	1.7480487740013797	0.0	1.0381398417227907	-4.461432650832713	2.2800282123786513	0.17678032511199832
5252000	-12901.322537695942	-12889.976878908215	-11.345658787726382	-12889.976878908215	1.6842091102630377	0.0	1.0961431374582564	-3.34176037128599	1.314756051871009	0.7312527085208429
5253000	-12899.053149702542	-12889.182960550974	-9.87018915156904	-12889.182960550974	1.5931587793773054	0.0	1.0961431374582564	-1.8662907351286464	0.8927318856081802	0.8296312555388514
5254000	-12902.596635386297	-12889.783459346698	-12.813176039598423	-12889.783459346698	1.5017079793810473	0.0	1.0961431374582564	-4.80927762315803	0.3099470867410583	0.8525540272383443
5255000	-12895.78529527242	-12884.97372227209	-10.811573000330247	-12884.97372227209	1.5232796329346112	0.0	1.152819578368104	-2.750998142980005	0.7043382867897532	0.875292310004816
5256000	-12898.596467681522	-12885.093068688122	-13.503398993399598	-12885.093068688122	1.8384153840159223	0.0	1.152819578368104	-5.4428241360493566	0.6733449956615922	0.875292310004816
5257000	-12896.648118183059	-12885.02025358086	-11.627864602198853	-12885.02025358086	1.7237743786709774	0.0	1.152819578368104	-3.567289744848612	0.42275667492591534	0.8784083766630933
5258000	-12906.27682036975	-12892.401165533454	-13.875654836296778	-12892.401165533454	2.2817276649795	0.0	1.152819578368104	-5.815079978946537	2.297513198988665	0.18302224836238554
5259000	-12897.050810598805	-12884.807509700744	-12.243300898061074	-12884.807509700744	1.8606838805405135	0.0	1.152819578368104	-4.182726040710833	1.6226114590939062	0.6353251682434711
5260000	-12894.580965634299	-12881.871991493254	-12.708974141046003	-12881.871991493254	1.7755300958375757	0.0	1.152819578368104	-4.6483992836957615	2.2682941394615654	0.39718510737306617
5261000	-12899.73780083956	-12887.864905763805	-11.87289507575534	-12887.864905763805	1.7281898182012267	0.0	1.152819578368104	-3.8123202184050986	1.1447072132357672	0.5490979605789261
5262000	-12901.492411848149	-12889.874216872397	-11.618194975751104	-12889.874216872397	1.724188470699474	0.0	1.152819578368104	-3.557620118400862	1.574414180958532	0.3788654164389035
5263000	-12895.612568754175	-12882.19264927726	-13.419919476915044	-12882.19264927726	1.94296574562735	0.0	1.152819578368104	-5.359344619564803	1.903816773491823	0.04348740557628722
5264000	-12900.715911589132	-12887.256315807343	-13.459595781789448	-12887.256315807343	1.9668536251771613	0.0	1.152819578368104	-5.399020924439205	1.5806524628758687	0.6121168326451619
5265000	-12894.605061392282	-12882.418967274121	-12.186094118160726	-12882.418967274121	1.7852368671878596	0.0	1.152819578368104	-4.125519260810485	2.509843805819392	0.2479811339220908
5266000	-12901.982079106117	-12889.747013643177	-12.235065462940613	-12889.747013643177	1.9375101206308167	0.0	1.152819578368104	-4.174490605590372	2.336222216459574	0.3394658237312859
5267000	-12899.977405026842	-12887.153128494496	-12.824276532346206	-12887.153128494496	1.7419958106095532	0.0	1.152819578368104	-4.763701674995964	1.671315346720365	0.6068111081997988
5268000	-12897.65017225883	-12884.661634195667	-12.988538063161617	-12884.661634195667	1.9562621702694187	0.0	1.2366026768874427	-4.844180107292035	1.632108000515871	0.4514709320646917
5269000	-12899.49763004383	-12886.959513848939	-12.538116194890979	-12886.959513848939	1.668087457618354	0.0	1.2366026768874427	-4.393758239021398	1.795323263629325	0.489003004725582
5270000	-12898.80381181333	-12887.142156415763	-11.661655397566811	-12887.142156415763	1.7110956142760767	0.0	1.2366026768874427	-3.51729744169723	2.148534400216992	0.3658629523593205
5271000	-12899.754743409469	-12890.279794715769	-9.474948693699407	-12890.279794715769	1.4779716911710366	0.0	1.2366026768874427	-1.3305907378298256	2.630210174562706	0.0737810604445739
5272000	-12900.505959938038	-12887.56675484947	-12.939205088569159	-12887.56675484947	1.7589798947758795	0.0	1.2366026768874427	-4.794847132699578	2.4144243892809554	0.19053153608151355
5273000	-12897.527685460997	-12885.647349011782	-11.88033644921406	-12885.647349011782	1.7407078931590863	0.0	1.2366026768874427	-3.7359784933444797	1.6437200473283713	0.38734614670692513
5274000	-12897.365374253342	-12884.267423408031	-13.097950845311175	-12884.267423408031	1.7895554412633712	0.0	1.2366026768874427	-4.953592889441594	2.4669991482614693	0.15278093232374063
5275000	-12903.626205719018	-12894.122046408722	-9.504159310295645	-12894.122046408722	1.503793679799957	0.0	1.2366026768874427	-1.359801354426065	1.4619179588218771	0.6413852793040682
5276000	-12904.070397758924	-12892.624675927767	-11.445721831156748	-12892.624675927767	1.6108645842723976	0.0	1.2366026768874427	-3.301363875287168	1.8208759731774318	0.04844170349972465
5277000	-12897.490546246496	-12884.154484832181	-13.336061414315505	-12884.154484832181	1.7675695090258419	0.0	1.2366026768874427	-5.191703458445924	2.172346835325053	0.22659126799721477
5278000	-12899.754036413548	-12887.743480173898	-12.010556239649972	-12887.743480173898	1.793792261361495	0.0	1.2366026768874427	-3.8661982837803928	2.1389276418683805	0.23612515841982237
5279000	-12893.184101438625	-12881.657783804309	-11.526317634315511	-12881.657783804309	1.6664502070842309	0.0	1.2366026768874427	-3.38195967844593	2.2863788963403455	0.2682460087643868
5280000	-12891.250143835932	-12879.362284667819	-11.887859168112964	-12879.362284667819	1.8304106138621603	0.0	1.1122453040724756	-3.867858585058352	1.3910962976243129	0.4424153465427223
5281000	-12899.156117335719	-12888.939579785212	-10.21653755050715	-12888.939579785212	1.4931736561037907	0.0	1.1122453040724756	-2.1965369674525386	2.4015886488596796	0.2921026590385575
5282000	-12898.839578924382	-12887.76912246049	-11.070456463891801	-12887.76912246049	1.748976109445313	0.0	1.1122453040724756	-3.050455880837189	1.7898299690120278	0.4086608443409452
5283000	-12896.004303075373	-12883.613771975311	-12.39053110006246	-12883.613771975311	1.8902163876138782	0.0	1.1122453040724756	-4.370530517007849	1.2269896566843654	0.6959404657644316
5284000	-12905.274042646271	-12893.12930231847	-12.144740327801467	-12893.12930231847	1.7464716612606177	0.0	1.1122453040724756	-4.124739744746854	1.034706934119793	0.6475525852441519
5285000	-12897.12127471664	-12884.787158331535	-12.334116385102847	-12884.787158331535	1.895717691414655	0.0	0.9972465198614991	-4.429114586259212	2.2736567532710943	0.24469651287286467
5286000	-12895.715945603002	-12884.749437294233	-10.966508308768617	-12884.749437294233	1.811758364183258	0.0	0.9972465198614991	-3.0615065099249814	1.187570266429692	0.6812484568447555
5287000	-12902.04644692695	-12888.966795348299	-13.079651578651124	-12888.966795348299	1.9631139311165626	0.0	0.9972465198614991	-5.1746497798074875	1.6846749457166315	0.2835098781709386
5288000	-12897.079398406424	-12885.511433089865	-11.567965316559516	-12885.511433089865	1.7295374392677985	0.0	0.9972465198614991	-3.6629635177158812	2.2396159951874113	0.09652349957144019
5289000	-12901.27634226755	-12889.303667432698	-11.972674834853532	-12889.303667432698	1.633564081690135	0.0	1.402316531187012	-3.6626030246843833	1.4894283177465282	0.6527993693646681
5290000	-12898.704689633216	-12887.829057213126	-10.875632420089463	-12887.829057213126	1.4081229945614684	0.0	1.402316531187012	-2.5655606099203148	1.7086381735830807	0.5843361681236169
5291000	-12902.605682756475	-12889.388733212269	-13.216949544205933	-12889.388733212269	1.7094716394456437	0.0	1.402316531187012	-4.906877734036785	1.578903666464947	0.7398899718521321
5292000	-12906.101765054389	-12894.044801903741	-12.056963150648484	-12894.044801903741	1.716798902894748	0.0	1.402316531187012	-3.7468913404793347	2.0443639572271657	0.12626269755234654
5293000	-12899.55985312227	-12885.658393361628	-13.901459760642133	-12885.658393361628	1.8372929378954053	0.0	1.3154664014821327	-5.678238080177865	2.5353134108632234	0.13191022832636298
5294000	-12898.201040093316	-12886.150441222237	-12.050598871078886	-12886.150441222237	1.681359625585738	0.0	1.3154664014821327	-3.8273771906146163	0.4137923677233176	0.896473934659685
5295000	-12903.331993685537	-12890.115628466609	-13.216365218929116	-12890.115628466609	1.9687746244038866	0.0	1.3154664014821327	-4.993143538464848	0.7812016205360937	0.7459230661572283
5296000	-12893.331573618601	-12881.07184981701	-12.259723801591285	-12881.07184981701	1.725862246479942	0.0	1.3154664014821327	-4.0365021211270165	2.050276104016647	0.10285623552499142
5297000	-12901.866032985245	-12888.189956981487	-13.676076003758265	-12888.189956981487	1.7735127083110496	0.0	1.3154664014821327	-5.4528543232939946	2.825777372676496	0.4340050000511926
5298000	-12897.331572006471	-12885.811481444003	-11.52009056246774	-12885.811481444003	1.535703783447647	0.0	1.3154664014821327	-3.2968688820034706	1.555851042150996	0.5996003829519828
5299000	-12899.829618427875	-12885.62604022194	-14.203578205935436	-12885.62604022194	1.9411337138651599	0.0	1.3154664014821327	-5.9803565254711675	2.5184996676492495	0.06424956946099322
5300000	-12904.311713349505	-12890.427380354642	-13.884332994863417	-12890.427380354642	1.887015563144821	0.0	1.3154664014821327	-5.661111314399147	2.3323968904210752	0.05827598333337598
5301000	-12896.126890702093	-12885.762467836807	-10.364422865286702	-12885.762467836807	1.7079495449330764	0.0	1.2125454358333325	-2.2441221504712323	1.6013466592707375	0.5019076810919211
5302000	-12898.428325331543	-12886.266982335348	-12.161342996194334	-12886.266982335348	1.6223743225167322	0.0	1.2125454358333325	-4.041042281378863	2.561127868349828	0.47873699457559166
5303000	-12894.488272643437	-12883.53336864508	-10.954903998357889	-12883.53336864508	1.5908872523077473	0.0	1.2122388540603066	-2.834909865315446	1.4064171235824972	0.7442325751828073
5304000	-12896.458315346303	-12884.842043771578	-11.616271574724486	-12884.842043771578	1.6458428228113007	0.0	1.2122388540603066	-3.4962774416820435	1.2763728268085563	0.3875295097697615
5305000	-12893.554022441935	-12881.897041085884	-11.656981356051414	-12881.897041085884	1.7253436413404204	0.0	1.2122388540603066	-3.536987223008972	0.6859972846974417	0.8033770169726322
5306000	-12896.689803961377	-12885.444880721434	-11.244923239942358	-12885.444880721434	1.6966066645330675	0.0	1.2304823548437407	-3.1066856061164807	1.5902384588371037	0.403008251185322
5307000	-12898.614102159898	-12886.405515921875	-12.20858623802198	-12886.405515921875	1.7920207709034375	0.0	1.1154875771450048	-4.185343381894837	1.0435299499067352	0.838951317149504
5308000	-12894.525138331439	-12882.91725906806	-11.607879263379559	-12882.91725906806	1.779994169308098	0.0	1.1154875771450048	-3.5846364072524164	0.6871009367405865	0.838951317149504
5309000	-12911.375001533386	-12898.086208850296	-13.288792683089499	-12898.086208850296	1.910960050672876	0.0	1.1154875771450048	-5.265549826962357	2.1319769878452544	0.12193145013421033
5310000	-12896.172581899207	-12884.918222642958	-11.254359256247941	-12884.918222642958	1.6827288291406421	0.0	1.1154875771450048	-3.2311164001207984	2.115897357762586	0.03557916225507904
5311000	-12894.504219887249	-12883.82784097537	-10.676378911878983	-12883.82784097537	1.6762649547121076	0.0	1.1154875771450048	-2.6531360557518413	2.2201841088648915	0.41066086808341196
5312000	-12895.28337013151	-12884.899176595627	-10.384193535883282	-12884.899176595627	1.4964202007120335	0.0	1.2715605781926398	-2.204877678708507	1.8915159321917088	0.5857379945972341
5313000	-12901.99840657418	-12889.745888622721	-12.25251795145817	-12889.745888622721	1.5770984096797207	0.0	1.2693713005883804	-4.075391371887653	1.044264082539466	0.4950580995409602
5314000	-12896.27905161921	-12884.994018321739	-11.285033297472546	-12884.994018321739	1.63238740278408	0.0	1.2693713005883804	-3.10790671790203	1.7647066467460049	0.404426088000243
5315000	-12895.364848546522	-12882.646389607104	-12.718458939419007	-12882.646389607104	1.6068152301206404	0.0	1.2693713005883804	-4.541332359848489	2.084550641743785	0.568662380108868
5316000	-12903.38891782122	-12889.471490130492	-13.917427690726445	-12889.471490130492	2.128575658700474	0.0	1.2693713005883804	-5.740301111155928	2.082163799089046	0.29856301780781463
5317000	-12901.483486260511	-12889.191872538639	-12.291613721872336	-12889.191872538639	1.5401420334635505	0.0	1.2693713005883804	-4.114487142301819	1.500570349056974	0.7107659809798682
5318000	-12899.390732089552	-12886.572451887794	-12.8182802017581	-12886.572451887794	1.714693222920539	0.0	1.2693713005883804	-4.641153622187582	2.8085065805893397	0.16574050712461882
5319000	-12897.621010636853	-12885.216889452235	-12.404121184617946	-12885.216889452235	1.8327614158167542	0.0	1.2693713005883804	-4.2269946050474285	1.9119243456105912	0.08797237447260511
5320000	-12903.281847612361	-12892.93164759224	-10.350200020120958	-12892.93164759224	1.5776955281747824	0.0	1.2693713005883804	-2.1730734405504406	1.293754203015803	0.6144917291687828
5321000	-12896.578628611343	-12885.432292830637	-11.146335780706156	-12885.432292830637	1.7875607987045024	0.0	1.2693713005883804	-2.969209201135639	1.3420024002213164	0.6359265927307451
